Time,Seq,DateTime,DeltaTime,CumulTime,Id,CimetrixGEM300Simulation_ModuleID,CimetrixGEM300Simulation_ProcessJobID,CimetrixGEM300Simulation_RCID,CimetrixGEM300Simulation_SubstrateID,CimetrixGEM300Simulation_StepCount,CimetrixGEM300Simulation_StepID
2022-11-24T09:12:11.459-07:00,1962,2022-11-24 09:12:11.459,0.023,3638.333,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.17,9,Step-8
2022-11-24T09:12:13.229-07:00,1963,2022-11-24 09:12:13.229,1.770,3640.103,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,1,Step-0
2022-11-24T09:12:13.250-07:00,1964,2022-11-24 09:12:13.250,0.021,3640.124,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,2,Step-1
2022-11-24T09:12:15.527-07:00,1965,2022-11-24 09:12:15.527,2.277,3642.401,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.17,9,Step-8
2022-11-24T09:12:15.549-07:00,1966,2022-11-24 09:12:15.549,0.022,3642.423,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.17,10,Step-9
2022-11-24T09:12:17.320-07:00,1967,2022-11-24 09:12:17.320,1.771,3644.194,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,2,Step-1
2022-11-24T09:12:17.339-07:00,1968,2022-11-24 09:12:17.339,0.019,3644.213,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,3,Step-2
2022-11-24T09:12:19.625-07:00,1969,2022-11-24 09:12:19.625,2.286,3646.499,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.17,10,Step-9
2022-11-24T09:12:21.407-07:00,1970,2022-11-24 09:12:21.407,1.782,3648.281,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,3,Step-2
2022-11-24T09:12:21.430-07:00,1971,2022-11-24 09:12:21.430,0.023,3648.304,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,4,Step-3
2022-11-24T09:12:21.824-07:00,1972,2022-11-24 09:12:21.824,0.394,3648.698,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,1,Step-0
2022-11-24T09:12:25.493-07:00,1973,2022-11-24 09:12:25.493,3.669,3652.367,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,4,Step-3
2022-11-24T09:12:25.515-07:00,1974,2022-11-24 09:12:25.515,0.022,3652.389,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,5,Step-4
2022-11-24T09:12:25.842-07:00,1975,2022-11-24 09:12:25.842,0.327,3652.716,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,1,Step-0
2022-11-24T09:12:25.864-07:00,1976,2022-11-24 09:12:25.864,0.022,3652.738,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,2,Step-1
2022-11-24T09:12:29.582-07:00,1977,2022-11-24 09:12:29.582,3.718,3656.456,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,5,Step-4
2022-11-24T09:12:29.603-07:00,1978,2022-11-24 09:12:29.603,0.021,3656.477,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,6,Step-5
2022-11-24T09:12:29.936-07:00,1979,2022-11-24 09:12:29.936,0.333,3656.810,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,2,Step-1
2022-11-24T09:12:29.958-07:00,1980,2022-11-24 09:12:29.958,0.022,3656.832,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,3,Step-2
2022-11-24T09:12:33.669-07:00,1981,2022-11-24 09:12:33.669,3.711,3660.543,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,6,Step-5
2022-11-24T09:12:33.692-07:00,1982,2022-11-24 09:12:33.692,0.023,3660.566,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,7,Step-6
2022-11-24T09:12:34.024-07:00,1983,2022-11-24 09:12:34.024,0.332,3660.898,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,3,Step-2
2022-11-24T09:12:34.045-07:00,1984,2022-11-24 09:12:34.045,0.021,3660.919,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,4,Step-3
2022-11-24T09:12:37.759-07:00,1985,2022-11-24 09:12:37.759,3.714,3664.633,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,7,Step-6
2022-11-24T09:12:37.779-07:00,1986,2022-11-24 09:12:37.779,0.020,3664.653,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,8,Step-7
2022-11-24T09:12:38.111-07:00,1987,2022-11-24 09:12:38.111,0.332,3664.985,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,4,Step-3
2022-11-24T09:12:38.131-07:00,1988,2022-11-24 09:12:38.131,0.020,3665.005,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,5,Step-4
2022-11-24T09:12:41.847-07:00,1989,2022-11-24 09:12:41.847,3.716,3668.721,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,8,Step-7
2022-11-24T09:12:41.866-07:00,1990,2022-11-24 09:12:41.866,0.019,3668.740,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,9,Step-8
2022-11-24T09:12:42.195-07:00,1991,2022-11-24 09:12:42.195,0.329,3669.069,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,5,Step-4
2022-11-24T09:12:42.213-07:00,1992,2022-11-24 09:12:42.213,0.018,3669.087,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,6,Step-5
2022-11-24T09:12:45.938-07:00,1993,2022-11-24 09:12:45.938,3.725,3672.812,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,9,Step-8
2022-11-24T09:12:45.962-07:00,1994,2022-11-24 09:12:45.962,0.024,3672.836,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,10,Step-9
2022-11-24T09:12:46.283-07:00,1995,2022-11-24 09:12:46.283,0.321,3673.157,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,6,Step-5
2022-11-24T09:12:46.306-07:00,1996,2022-11-24 09:12:46.306,0.023,3673.180,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,7,Step-6
2022-11-24T09:12:50.029-07:00,1997,2022-11-24 09:12:50.029,3.723,3676.903,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,10,Step-9
2022-11-24T09:12:50.054-07:00,1998,2022-11-24 09:12:50.054,0.025,3676.928,ModuleProcess:3:GeneralExecution-NotExecuting,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.18,,
2022-11-24T09:12:50.379-07:00,1999,2022-11-24 09:12:50.379,0.325,3677.253,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,7,Step-6
2022-11-24T09:12:50.400-07:00,2000,2022-11-24 09:12:50.400,0.021,3677.274,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,8,Step-7
2022-11-24T09:12:52.194-07:00,2001,2022-11-24 09:12:52.194,1.794,3679.068,ModuleProcess:2:NotExecuting-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,,
2022-11-24T09:12:52.234-07:00,2002,2022-11-24 09:12:52.234,0.040,3679.108,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,1,Step-0
2022-11-24T09:12:54.463-07:00,2003,2022-11-24 09:12:54.463,2.229,3681.337,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,8,Step-7
2022-11-24T09:12:54.486-07:00,2004,2022-11-24 09:12:54.486,0.023,3681.360,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,9,Step-8
2022-11-24T09:12:56.252-07:00,2005,2022-11-24 09:12:56.252,1.766,3683.126,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,1,Step-0
2022-11-24T09:12:56.273-07:00,2006,2022-11-24 09:12:56.273,0.021,3683.147,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,2,Step-1
2022-11-24T09:12:58.553-07:00,2007,2022-11-24 09:12:58.553,2.280,3685.427,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,9,Step-8
2022-11-24T09:12:58.575-07:00,2008,2022-11-24 09:12:58.575,0.022,3685.449,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,10,Step-9
2022-11-24T09:13:00.338-07:00,2009,2022-11-24 09:13:00.338,1.763,3687.212,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,2,Step-1
2022-11-24T09:13:00.363-07:00,2010,2022-11-24 09:13:00.363,0.025,3687.237,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,3,Step-2
2022-11-24T09:13:02.639-07:00,2011,2022-11-24 09:13:02.639,2.276,3689.513,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.19,10,Step-9
2022-11-24T09:13:04.438-07:00,2012,2022-11-24 09:13:04.438,1.799,3691.312,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,3,Step-2
2022-11-24T09:13:04.459-07:00,2013,2022-11-24 09:13:04.459,0.021,3691.333,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,4,Step-3
2022-11-24T09:13:04.859-07:00,2014,2022-11-24 09:13:04.859,0.400,3691.733,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,1,Step-0
2022-11-24T09:13:08.524-07:00,2015,2022-11-24 09:13:08.524,3.665,3695.398,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,4,Step-3
2022-11-24T09:13:08.547-07:00,2016,2022-11-24 09:13:08.547,0.023,3695.421,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,5,Step-4
2022-11-24T09:13:08.877-07:00,2017,2022-11-24 09:13:08.877,0.330,3695.751,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,1,Step-0
2022-11-24T09:13:08.897-07:00,2018,2022-11-24 09:13:08.897,0.020,3695.771,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,2,Step-1
2022-11-24T09:13:12.613-07:00,2019,2022-11-24 09:13:12.613,3.716,3699.487,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,5,Step-4
2022-11-24T09:13:12.632-07:00,2020,2022-11-24 09:13:12.632,0.019,3699.506,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,6,Step-5
2022-11-24T09:13:12.963-07:00,2021,2022-11-24 09:13:12.963,0.331,3699.837,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,2,Step-1
2022-11-24T09:13:12.985-07:00,2022,2022-11-24 09:13:12.985,0.022,3699.859,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,3,Step-2
2022-11-24T09:13:16.698-07:00,2023,2022-11-24 09:13:16.698,3.713,3703.572,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,6,Step-5
2022-11-24T09:13:16.720-07:00,2024,2022-11-24 09:13:16.720,0.022,3703.594,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,7,Step-6
2022-11-24T09:13:17.057-07:00,2025,2022-11-24 09:13:17.057,0.337,3703.931,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,3,Step-2
2022-11-24T09:13:17.078-07:00,2026,2022-11-24 09:13:17.078,0.021,3703.952,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,4,Step-3
2022-11-24T09:13:20.786-07:00,2027,2022-11-24 09:13:20.786,3.708,3707.660,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,7,Step-6
2022-11-24T09:13:20.806-07:00,2028,2022-11-24 09:13:20.806,0.020,3707.680,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,8,Step-7
2022-11-24T09:13:21.145-07:00,2029,2022-11-24 09:13:21.145,0.339,3708.019,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,4,Step-3
2022-11-24T09:13:21.168-07:00,2030,2022-11-24 09:13:21.168,0.023,3708.042,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,5,Step-4
2022-11-24T09:13:24.868-07:00,2031,2022-11-24 09:13:24.868,3.700,3711.742,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,8,Step-7
2022-11-24T09:13:24.890-07:00,2032,2022-11-24 09:13:24.890,0.022,3711.764,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,9,Step-8
2022-11-24T09:13:25.235-07:00,2033,2022-11-24 09:13:25.235,0.345,3712.109,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,5,Step-4
2022-11-24T09:13:25.253-07:00,2034,2022-11-24 09:13:25.253,0.018,3712.127,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,6,Step-5
2022-11-24T09:13:28.956-07:00,2035,2022-11-24 09:13:28.956,3.703,3715.830,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,9,Step-8
2022-11-24T09:13:28.975-07:00,2036,2022-11-24 09:13:28.975,0.019,3715.849,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,10,Step-9
2022-11-24T09:13:29.316-07:00,2037,2022-11-24 09:13:29.316,0.341,3716.190,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,6,Step-5
2022-11-24T09:13:29.335-07:00,2038,2022-11-24 09:13:29.335,0.019,3716.209,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,7,Step-6
2022-11-24T09:13:33.038-07:00,2039,2022-11-24 09:13:33.038,3.703,3719.912,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,10,Step-9
2022-11-24T09:13:33.063-07:00,2040,2022-11-24 09:13:33.063,0.025,3719.937,ModuleProcess:3:GeneralExecution-NotExecuting,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.20,,
2022-11-24T09:13:33.398-07:00,2041,2022-11-24 09:13:33.398,0.335,3720.272,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,7,Step-6
2022-11-24T09:13:33.417-07:00,2042,2022-11-24 09:13:33.417,0.019,3720.291,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,8,Step-7
2022-11-24T09:13:35.270-07:00,2043,2022-11-24 09:13:35.270,1.853,3722.144,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,1,Step-0
2022-11-24T09:13:37.500-07:00,2044,2022-11-24 09:13:37.500,2.230,3724.374,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,8,Step-7
2022-11-24T09:13:37.524-07:00,2045,2022-11-24 09:13:37.524,0.024,3724.398,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,9,Step-8
2022-11-24T09:13:39.289-07:00,2046,2022-11-24 09:13:39.289,1.765,3726.163,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,1,Step-0
2022-11-24T09:13:39.319-07:00,2047,2022-11-24 09:13:39.319,0.030,3726.193,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,2,Step-1
2022-11-24T09:13:41.600-07:00,2048,2022-11-24 09:13:41.600,2.281,3728.474,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,9,Step-8
2022-11-24T09:13:41.621-07:00,2049,2022-11-24 09:13:41.621,0.021,3728.495,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,10,Step-9
2022-11-24T09:13:43.397-07:00,2050,2022-11-24 09:13:43.397,1.776,3730.271,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,2,Step-1
2022-11-24T09:13:43.422-07:00,2051,2022-11-24 09:13:43.422,0.025,3730.296,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,3,Step-2
2022-11-24T09:13:45.688-07:00,2052,2022-11-24 09:13:45.688,2.266,3732.562,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.21,10,Step-9
2022-11-24T09:13:47.496-07:00,2053,2022-11-24 09:13:47.496,1.808,3734.370,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,3,Step-2
2022-11-24T09:13:47.520-07:00,2054,2022-11-24 09:13:47.520,0.024,3734.394,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,4,Step-3
2022-11-24T09:13:47.910-07:00,2055,2022-11-24 09:13:47.910,0.390,3734.784,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.23,1,Step-0
2022-11-24T09:13:51.591-07:00,2056,2022-11-24 09:13:51.591,3.681,3738.465,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,4,Step-3
2022-11-24T09:13:51.612-07:00,2057,2022-11-24 09:13:51.612,0.021,3738.486,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,5,Step-4
2022-11-24T09:13:51.929-07:00,2058,2022-11-24 09:13:51.929,0.317,3738.803,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.23,1,Step-0
2022-11-24T09:13:51.951-07:00,2059,2022-11-24 09:13:51.951,0.022,3738.825,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.23,2,Step-1
2022-11-24T09:13:55.677-07:00,2060,2022-11-24 09:13:55.677,3.726,3742.551,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,5,Step-4
2022-11-24T09:13:55.705-07:00,2061,2022-11-24 09:13:55.705,0.028,3742.579,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,6,Step-5
2022-11-24T09:13:56.020-07:00,2062,2022-11-24 09:13:56.020,0.315,3742.894,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.23,2,Step-1
2022-11-24T09:13:56.041-07:00,2063,2022-11-24 09:13:56.041,0.021,3742.915,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.23,3,Step-2
2022-11-24T09:13:59.787-07:00,2064,2022-11-24 09:13:59.787,3.746,3746.661,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,6,Step-5
2022-11-24T09:13:59.810-07:00,2065,2022-11-24 09:13:59.810,0.023,3746.684,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,7,Step-6
2022-11-24T09:14:00.106-07:00,2066,2022-11-24 09:14:00.106,0.296,3746.980,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.23,3,Step-2
2022-11-24T09:14:00.130-07:00,2067,2022-11-24 09:14:00.130,0.024,3747.004,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.23,4,Step-3
2022-11-24T09:14:03.875-07:00,2068,2022-11-24 09:14:03.875,3.745,3750.749,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,7,Step-6
2022-11-24T09:14:03.899-07:00,2069,2022-11-24 09:14:03.899,0.024,3750.773,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,8,Step-7
2022-11-24T09:14:04.205-07:00,2070,2022-11-24 09:14:04.205,0.306,3751.079,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.23,4,Step-3
2022-11-24T09:14:04.228-07:00,2071,2022-11-24 09:14:04.228,0.023,3751.102,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.23,5,Step-4
2022-11-24T09:14:07.970-07:00,2072,2022-11-24 09:14:07.970,3.742,3754.844,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,8,Step-7
2022-11-24T09:14:07.997-07:00,2073,2022-11-24 09:14:07.997,0.027,3754.871,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,9,Step-8
2022-11-24T09:14:08.300-07:00,2074,2022-11-24 09:14:08.300,0.303,3755.174,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.23,5,Step-4
2022-11-24T09:14:08.321-07:00,2075,2022-11-24 09:14:08.321,0.021,3755.195,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.23,6,Step-5
2022-11-24T09:14:12.065-07:00,2076,2022-11-24 09:14:12.065,3.744,3758.939,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,9,Step-8
2022-11-24T09:14:12.087-07:00,2077,2022-11-24 09:14:12.087,0.022,3758.961,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,10,Step-9
2022-11-24T09:14:12.387-07:00,2078,2022-11-24 09:14:12.387,0.300,3759.261,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.23,6,Step-5
2022-11-24T09:14:12.412-07:00,2079,2022-11-24 09:14:12.412,0.025,3759.286,ModuleProcess:5:GeneralExecution-StepActive,ProcessChamber1,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.23,7,Step-6
2022-11-24T09:14:16.157-07:00,2080,2022-11-24 09:14:16.157,3.745,3763.031,ModuleProcess:6:StepActive-GeneralExecution,ProcessChamber2,LocalProcessJob0006,RecipeCARRIER2,CARRIER2.22,10,Step-9
