Time,Seq,DateTime,DeltaTime,CumulTime,Id,CimetrixGEM300Simulation_MaterialManager_SubstLocID,CimetrixGEM300Simulation_MaterialManager_SubstLocSubstID
2022-11-22T17:15:50.439-07:00,351,2022-11-22 17:15:50.439,#VALUE!,953.501,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.01
2022-11-22T17:15:50.969-07:00,353,2022-11-22 17:15:50.969,0.530,954.031,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.01
2022-11-22T17:15:56.503-07:00,355,2022-11-22 17:15:56.503,5.534,959.565,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.01
2022-11-22T17:15:57.031-07:00,357,2022-11-22 17:15:57.031,0.528,960.093,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber1,CARRIER1.01
2022-11-22T17:16:58.576-07:00,371,2022-11-22 17:16:58.576,61.545,1021.638,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.01
2022-11-22T17:16:59.104-07:00,373,2022-11-22 17:16:59.104,0.528,1022.166,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.01,CARRIER1.01
2022-11-22T17:15:57.561-07:00,359,2022-11-22 17:15:57.561,-61.543,960.623,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.02
2022-11-22T17:15:58.093-07:00,361,2022-11-22 17:15:58.093,0.532,961.155,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.02
2022-11-22T17:16:03.635-07:00,363,2022-11-22 17:16:03.635,5.542,966.697,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.02
2022-11-22T17:16:04.160-07:00,365,2022-11-22 17:16:04.160,0.525,967.222,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber2,CARRIER1.02
2022-11-22T17:17:05.656-07:00,383,2022-11-22 17:17:05.656,61.496,1028.718,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.02
2022-11-22T17:17:06.181-07:00,385,2022-11-22 17:17:06.181,0.525,1029.243,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.02,CARRIER1.02
2022-11-22T17:16:04.689-07:00,367,2022-11-22 17:16:04.689,-61.492,967.751,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.03
2022-11-22T17:16:05.215-07:00,369,2022-11-22 17:16:05.215,0.526,968.277,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.03
2022-11-22T17:16:59.634-07:00,375,2022-11-22 17:16:59.634,54.419,1022.696,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.03
2022-11-22T17:17:00.162-07:00,377,2022-11-22 17:17:00.162,0.528,1023.224,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber1,CARRIER1.03
2022-11-22T17:18:01.654-07:00,395,2022-11-22 17:18:01.654,61.492,1084.716,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.03
2022-11-22T17:18:02.182-07:00,397,2022-11-22 17:18:02.182,0.528,1085.244,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.03,CARRIER1.03
2022-11-22T17:17:00.688-07:00,379,2022-11-22 17:17:00.688,-61.494,1023.750,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.04
2022-11-22T17:17:01.217-07:00,381,2022-11-22 17:17:01.217,0.529,1024.279,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.04
2022-11-22T17:17:06.746-07:00,387,2022-11-22 17:17:06.746,5.529,1029.808,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.04
2022-11-22T17:17:07.276-07:00,389,2022-11-22 17:17:07.276,0.530,1030.338,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber2,CARRIER1.04
2022-11-22T17:18:08.756-07:00,407,2022-11-22 17:18:08.756,61.480,1091.818,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.04
2022-11-22T17:18:09.284-07:00,409,2022-11-22 17:18:09.284,0.528,1092.346,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.04,CARRIER1.04
2022-11-22T17:17:07.801-07:00,391,2022-11-22 17:17:07.801,-61.483,1030.863,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.05
2022-11-22T17:17:08.374-07:00,393,2022-11-22 17:17:08.374,0.573,1031.436,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.05
2022-11-22T17:18:02.711-07:00,399,2022-11-22 17:18:02.711,54.337,1085.773,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.05
2022-11-22T17:18:03.241-07:00,401,2022-11-22 17:18:03.241,0.530,1086.303,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber1,CARRIER1.05
2022-11-22T17:19:04.860-07:00,419,2022-11-22 17:19:04.860,61.619,1147.922,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.05
2022-11-22T17:19:05.441-07:00,421,2022-11-22 17:19:05.441,0.581,1148.503,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.05,CARRIER1.05
2022-11-22T17:18:03.768-07:00,403,2022-11-22 17:18:03.768,-61.673,1086.830,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.06
2022-11-22T17:18:04.296-07:00,405,2022-11-22 17:18:04.296,0.528,1087.358,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.06
2022-11-22T17:18:09.827-07:00,411,2022-11-22 17:18:09.827,5.531,1092.889,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.06
2022-11-22T17:18:10.354-07:00,413,2022-11-22 17:18:10.354,0.527,1093.416,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber2,CARRIER1.06
2022-11-22T17:19:12.167-07:00,431,2022-11-22 17:19:12.167,61.813,1155.229,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.06
2022-11-22T17:19:12.734-07:00,433,2022-11-22 17:19:12.734,0.567,1155.796,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.06,CARRIER1.06
2022-11-22T17:18:10.881-07:00,415,2022-11-22 17:18:10.881,-61.853,1093.943,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.07
2022-11-22T17:18:11.410-07:00,417,2022-11-22 17:18:11.410,0.529,1094.472,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.07
2022-11-22T17:19:05.992-07:00,423,2022-11-22 17:19:05.992,54.582,1149.054,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.07
2022-11-22T17:19:06.548-07:00,425,2022-11-22 17:19:06.548,0.556,1149.610,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber1,CARRIER1.07
2022-11-22T17:20:08.327-07:00,443,2022-11-22 17:20:08.327,61.779,1211.389,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.07
2022-11-22T17:20:08.857-07:00,445,2022-11-22 17:20:08.857,0.530,1211.919,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.07,CARRIER1.07
2022-11-22T17:19:07.096-07:00,427,2022-11-22 17:19:07.096,-61.761,1150.158,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.08
2022-11-22T17:19:07.642-07:00,429,2022-11-22 17:19:07.642,0.546,1150.704,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.08
2022-11-22T17:19:13.294-07:00,435,2022-11-22 17:19:13.294,5.652,1156.356,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.08
2022-11-22T17:19:13.835-07:00,437,2022-11-22 17:19:13.835,0.541,1156.897,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber2,CARRIER1.08
2022-11-22T17:20:15.499-07:00,455,2022-11-22 17:20:15.499,61.664,1218.561,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.08
2022-11-22T17:20:16.051-07:00,457,2022-11-22 17:20:16.051,0.552,1219.113,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.08,CARRIER1.08
2022-11-22T17:19:14.379-07:00,439,2022-11-22 17:19:14.379,-61.672,1157.441,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.09
2022-11-22T17:19:14.920-07:00,441,2022-11-22 17:19:14.920,0.541,1157.982,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.09
2022-11-22T17:20:09.383-07:00,447,2022-11-22 17:20:09.383,54.463,1212.445,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.09
2022-11-22T17:20:09.912-07:00,449,2022-11-22 17:20:09.912,0.529,1212.974,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber1,CARRIER1.09
2022-11-22T17:21:11.486-07:00,467,2022-11-22 17:21:11.486,61.574,1274.548,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.09
2022-11-22T17:21:12.021-07:00,469,2022-11-22 17:21:12.021,0.535,1275.083,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.09,CARRIER1.09
2022-11-22T17:20:10.446-07:00,451,2022-11-22 17:20:10.446,-61.575,1213.508,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.10
2022-11-22T17:20:10.985-07:00,453,2022-11-22 17:20:10.985,0.539,1214.047,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.10
2022-11-22T17:20:16.593-07:00,459,2022-11-22 17:20:16.593,5.608,1219.655,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.10
2022-11-22T17:20:17.121-07:00,461,2022-11-22 17:20:17.121,0.528,1220.183,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber2,CARRIER1.10
2022-11-22T17:21:18.628-07:00,479,2022-11-22 17:21:18.628,61.507,1281.690,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.10
2022-11-22T17:21:19.159-07:00,481,2022-11-22 17:21:19.159,0.531,1282.221,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.10,CARRIER1.10
2022-11-22T17:20:17.650-07:00,463,2022-11-22 17:20:17.650,-61.509,1220.712,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.11
2022-11-22T17:20:18.178-07:00,465,2022-11-22 17:20:18.178,0.528,1221.240,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.11
2022-11-22T17:21:12.565-07:00,471,2022-11-22 17:21:12.565,54.387,1275.627,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.11
2022-11-22T17:21:13.112-07:00,473,2022-11-22 17:21:13.112,0.547,1276.174,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber1,CARRIER1.11
2022-11-22T17:22:14.686-07:00,491,2022-11-22 17:22:14.686,61.574,1337.748,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.11
2022-11-22T17:22:15.225-07:00,493,2022-11-22 17:22:15.225,0.539,1338.287,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.11,CARRIER1.11
2022-11-22T17:21:13.647-07:00,475,2022-11-22 17:21:13.647,-61.578,1276.709,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.12
2022-11-22T17:21:14.175-07:00,477,2022-11-22 17:21:14.175,0.528,1277.237,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.12
2022-11-22T17:21:19.711-07:00,483,2022-11-22 17:21:19.711,5.536,1282.773,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.12
2022-11-22T17:21:20.243-07:00,485,2022-11-22 17:21:20.243,0.532,1283.305,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber2,CARRIER1.12
2022-11-22T17:22:21.849-07:00,503,2022-11-22 17:22:21.849,61.606,1344.911,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.12
2022-11-22T17:22:22.379-07:00,505,2022-11-22 17:22:22.379,0.530,1345.441,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.12,CARRIER1.12
2022-11-22T17:21:20.787-07:00,487,2022-11-22 17:21:20.787,-61.592,1283.849,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.13
2022-11-22T17:21:21.367-07:00,489,2022-11-22 17:21:21.367,0.580,1284.429,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.13
2022-11-22T17:22:15.761-07:00,495,2022-11-22 17:22:15.761,54.394,1338.823,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.13
2022-11-22T17:22:16.291-07:00,497,2022-11-22 17:22:16.291,0.530,1339.353,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber1,CARRIER1.13
2022-11-22T17:22:16.820-07:00,499,2022-11-22 17:22:16.820,0.529,1339.882,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.14
2022-11-22T17:22:17.347-07:00,501,2022-11-22 17:22:17.347,0.527,1340.409,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.14
2022-11-22T17:22:22.913-07:00,507,2022-11-22 17:22:22.913,5.566,1345.975,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.14
2022-11-22T17:22:23.443-07:00,509,2022-11-22 17:22:23.443,0.530,1346.505,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber2,CARRIER1.14
2022-11-22T17:22:23.973-07:00,511,2022-11-22 17:22:23.973,0.530,1347.035,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.15
2022-11-22T16:59:56.956-07:00,1,2022-11-22 16:59:56.956,-1347.017,0.018,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.20,CARRIER1.20
2022-11-22T17:00:52.370-07:00,11,2022-11-22 17:00:52.370,55.414,55.432,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.21
2022-11-22T17:00:52.899-07:00,13,2022-11-22 17:00:52.899,0.529,55.961,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.21,CARRIER1.21
2022-11-22T16:59:57.490-07:00,3,2022-11-22 16:59:57.490,-55.409,0.552,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.22
2022-11-22T16:59:58.019-07:00,5,2022-11-22 16:59:58.019,0.529,1.081,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber2,CARRIER1.22
2022-11-22T17:00:59.480-07:00,23,2022-11-22 17:00:59.480,61.461,62.542,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.22
2022-11-22T17:01:00.014-07:00,25,2022-11-22 17:01:00.014,0.534,63.076,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.22,CARRIER1.22
2022-11-22T16:59:58.546-07:00,7,2022-11-22 16:59:58.546,-61.468,1.608,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.23
2022-11-22T16:59:59.082-07:00,9,2022-11-22 16:59:59.082,0.536,2.144,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.23
2022-11-22T17:00:53.436-07:00,15,2022-11-22 17:00:53.436,54.354,56.498,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.23
2022-11-22T17:00:53.974-07:00,17,2022-11-22 17:00:53.974,0.538,57.036,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber1,CARRIER1.23
2022-11-22T17:01:55.499-07:00,35,2022-11-22 17:01:55.499,61.525,118.561,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.23
2022-11-22T17:01:56.033-07:00,37,2022-11-22 17:01:56.033,0.534,119.095,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.23,CARRIER1.23
2022-11-22T17:00:54.506-07:00,19,2022-11-22 17:00:54.506,-61.527,57.568,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.24
2022-11-22T17:00:55.038-07:00,21,2022-11-22 17:00:55.038,0.532,58.100,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.24
2022-11-22T17:01:00.590-07:00,27,2022-11-22 17:01:00.590,5.552,63.652,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.24
2022-11-22T17:01:01.119-07:00,29,2022-11-22 17:01:01.119,0.529,64.181,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber2,CARRIER1.24
2022-11-22T17:02:02.611-07:00,47,2022-11-22 17:02:02.611,61.492,125.673,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.24
2022-11-22T17:02:03.140-07:00,49,2022-11-22 17:02:03.140,0.529,126.202,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.24,CARRIER1.24
2022-11-22T17:01:01.652-07:00,31,2022-11-22 17:01:01.652,-61.488,64.714,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.25
2022-11-22T17:01:02.180-07:00,33,2022-11-22 17:01:02.180,0.528,65.242,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER1.25
2022-11-22T17:01:56.567-07:00,39,2022-11-22 17:01:56.567,54.387,119.629,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.25
2022-11-22T17:01:57.097-07:00,41,2022-11-22 17:01:57.097,0.530,120.159,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber1,CARRIER1.25
2022-11-22T17:02:58.632-07:00,59,2022-11-22 17:02:58.632,61.535,181.694,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER1.25
2022-11-22T17:02:59.176-07:00,61,2022-11-22 17:02:59.176,0.544,182.238,SubstrateLocation:1:Unoccupied-Occupied,CARRIER1.25,CARRIER1.25
2022-11-22T17:01:57.630-07:00,43,2022-11-22 17:01:57.630,-61.546,120.692,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.01
2022-11-22T17:01:58.160-07:00,45,2022-11-22 17:01:58.160,0.530,121.222,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER2.01
2022-11-22T17:02:03.696-07:00,51,2022-11-22 17:02:03.696,5.536,126.758,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.01
2022-11-22T17:02:04.228-07:00,53,2022-11-22 17:02:04.228,0.532,127.290,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber2,CARRIER2.01
2022-11-22T17:03:05.863-07:00,71,2022-11-22 17:03:05.863,61.635,188.925,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.01
2022-11-22T17:03:06.388-07:00,73,2022-11-22 17:03:06.388,0.525,189.450,SubstrateLocation:1:Unoccupied-Occupied,CARRIER2.01,CARRIER2.01
2022-11-22T17:02:04.763-07:00,55,2022-11-22 17:02:04.763,-61.625,127.825,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.02
2022-11-22T17:02:05.293-07:00,57,2022-11-22 17:02:05.293,0.530,128.355,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER2.02
2022-11-22T17:02:59.802-07:00,63,2022-11-22 17:02:59.802,54.509,182.864,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.02
2022-11-22T17:03:00.342-07:00,65,2022-11-22 17:03:00.342,0.540,183.404,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber1,CARRIER2.02
2022-11-22T17:04:01.832-07:00,83,2022-11-22 17:04:01.832,61.490,244.894,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.02
2022-11-22T17:04:02.359-07:00,85,2022-11-22 17:04:02.359,0.527,245.421,SubstrateLocation:1:Unoccupied-Occupied,CARRIER2.02,CARRIER2.02
2022-11-22T17:03:00.876-07:00,67,2022-11-22 17:03:00.876,-61.483,183.938,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.03
2022-11-22T17:03:01.413-07:00,69,2022-11-22 17:03:01.413,0.537,184.475,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER2.03
2022-11-22T17:03:06.953-07:00,75,2022-11-22 17:03:06.953,5.540,190.015,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.03
2022-11-22T17:03:07.481-07:00,77,2022-11-22 17:03:07.481,0.528,190.543,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber2,CARRIER2.03
2022-11-22T17:04:08.966-07:00,95,2022-11-22 17:04:08.966,61.485,252.028,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.03
2022-11-22T17:04:09.496-07:00,97,2022-11-22 17:04:09.496,0.530,252.558,SubstrateLocation:1:Unoccupied-Occupied,CARRIER2.03,CARRIER2.03
2022-11-22T17:03:08.009-07:00,79,2022-11-22 17:03:08.009,-61.487,191.071,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.04
2022-11-22T17:03:08.549-07:00,81,2022-11-22 17:03:08.549,0.540,191.611,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER2.04
2022-11-22T17:04:02.890-07:00,87,2022-11-22 17:04:02.890,54.341,245.952,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.04
2022-11-22T17:04:03.416-07:00,89,2022-11-22 17:04:03.416,0.526,246.478,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber1,CARRIER2.04
2022-11-22T17:05:04.872-07:00,107,2022-11-22 17:05:04.872,61.456,307.934,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.04
2022-11-22T17:05:05.401-07:00,109,2022-11-22 17:05:05.401,0.529,308.463,SubstrateLocation:1:Unoccupied-Occupied,CARRIER2.04,CARRIER2.04
2022-11-22T17:04:03.944-07:00,91,2022-11-22 17:04:03.944,-61.457,247.006,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.05
2022-11-22T17:04:04.471-07:00,93,2022-11-22 17:04:04.471,0.527,247.533,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER2.05
2022-11-22T17:04:10.025-07:00,99,2022-11-22 17:04:10.025,5.554,253.087,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.05
2022-11-22T17:04:10.551-07:00,101,2022-11-22 17:04:10.551,0.526,253.613,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber2,CARRIER2.05
2022-11-22T17:05:11.995-07:00,119,2022-11-22 17:05:11.995,61.444,315.057,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.05
2022-11-22T17:05:12.523-07:00,121,2022-11-22 17:05:12.523,0.528,315.585,SubstrateLocation:1:Unoccupied-Occupied,CARRIER2.05,CARRIER2.05
2022-11-22T17:04:11.080-07:00,103,2022-11-22 17:04:11.080,-61.443,254.142,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.06
2022-11-22T17:04:11.607-07:00,105,2022-11-22 17:04:11.607,0.527,254.669,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER2.06
2022-11-22T17:05:05.928-07:00,111,2022-11-22 17:05:05.928,54.321,308.990,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.06
2022-11-22T17:05:06.456-07:00,113,2022-11-22 17:05:06.456,0.528,309.518,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber1,CARRIER2.06
2022-11-22T17:06:08.153-07:00,131,2022-11-22 17:06:08.153,61.697,371.215,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.06
2022-11-22T17:06:08.693-07:00,133,2022-11-22 17:06:08.693,0.540,371.755,SubstrateLocation:1:Unoccupied-Occupied,CARRIER2.06,CARRIER2.06
2022-11-22T17:05:06.988-07:00,115,2022-11-22 17:05:06.988,-61.705,310.050,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.07
2022-11-22T17:05:07.517-07:00,117,2022-11-22 17:05:07.517,0.529,310.579,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER2.07
2022-11-22T17:05:13.052-07:00,123,2022-11-22 17:05:13.052,5.535,316.114,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.07
2022-11-22T17:05:13.580-07:00,125,2022-11-22 17:05:13.580,0.528,316.642,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber2,CARRIER2.07
2022-11-22T17:06:15.356-07:00,143,2022-11-22 17:06:15.356,61.776,378.418,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.07
2022-11-22T17:06:15.895-07:00,145,2022-11-22 17:06:15.895,0.539,378.957,SubstrateLocation:1:Unoccupied-Occupied,CARRIER2.07,CARRIER2.07
2022-11-22T17:05:14.107-07:00,127,2022-11-22 17:05:14.107,-61.788,317.169,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.08
2022-11-22T17:05:14.634-07:00,129,2022-11-22 17:05:14.634,0.527,317.696,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER2.08
2022-11-22T17:06:09.248-07:00,135,2022-11-22 17:06:09.248,54.614,372.310,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.08
2022-11-22T17:06:09.789-07:00,137,2022-11-22 17:06:09.789,0.541,372.851,SubstrateLocation:1:Unoccupied-Occupied,ProcessChamber1,CARRIER2.08
2022-11-22T17:07:11.863-07:00,155,2022-11-22 17:07:11.863,62.074,434.925,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.08
2022-11-22T17:07:12.397-07:00,157,2022-11-22 17:07:12.397,0.534,435.459,SubstrateLocation:1:Unoccupied-Occupied,CARRIER2.08,CARRIER2.08
2022-11-22T17:06:10.338-07:00,139,2022-11-22 17:06:10.338,-62.059,373.400,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.09
2022-11-22T17:06:10.890-07:00,141,2022-11-22 17:06:10.890,0.552,373.952,SubstrateLocation:1:Unoccupied-Occupied,PreAligner,CARRIER2.09
2022-11-22T17:06:16.441-07:00,147,2022-11-22 17:06:16.441,5.551,379.503,SubstrateLocation:1:Unoccupied-Occupied,Robot,CARRIER2.09
